method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
eikonal,3d_spatial_arm_ellip_n3_traj,0,0.02748601883649826,0.02476387843489647,0.02476387843489647,0.007383339572697878,0.019915832206606865,0.02010267972946167,0.05329230800271034,8128.0,4096.0,0.0,0.00012274122855160385,0.940185546875,0.8988681102362205,0.02010267972946167,19.0,0.2891722321510315,0.02303428016602993,21.960386718041264
eikonal,3d_spatial_arm_ellip_n3_traj,1,0.030279414728283882,0.03253212943673134,0.03253212943673134,0.007508581969887018,0.014974023215472698,0.02277083322405815,0.06441166996955872,8128.0,4096.0,0.0009777560498655585,0.00020327624224592,0.93408203125,0.9207677165354331,0.02277083322405815,19.0,0.2865920066833496,0.024569321423768997,24.12162297894247
eikonal,3d_spatial_arm_ellip_n3_traj,2,0.0262889564037323,0.021469667553901672,0.021469667553901672,0.00724328076466918,0.01491626352071762,0.019045675173401833,0.053994592279195786,8128.0,4096.0,0.0,0.00012112604599678889,0.938720703125,0.9197834645669292,0.019045675173401833,19.0,0.2880088984966278,0.02161872386932373,23.42065028299112
eikonal,3d_spatial_arm_ellip_n3_traj,3,0.029194526374340057,0.025059962645173073,0.025059962645173073,0.007197568658739328,0.014759864658117294,0.021996958181262016,0.058059196919202805,8128.0,4096.0,0.0002448579823702253,0.000157284623128362,0.9365234375,0.8912401574803149,0.021996958181262016,19.0,0.28339678049087524,0.024513503536581993,22.131463769008406
eikonal,3d_spatial_arm_ellip_n3_traj,4,0.027765557169914246,0.028575709089636803,0.028575709089636803,0.0066255247220396996,0.017755161970853806,0.02114003151655197,0.05642533302307129,8128.0,4096.0,0.0007336757153338225,0.00012827028695028275,0.941162109375,0.9019438976377953,0.02114003151655197,19.0,0.29268622398376465,0.025358792394399643,21.605690322001465
eikonal,3d_spatial_arm_ellip_n3_traj,5,0.029688486829400063,0.029619764536619186,0.029619764536619186,0.007307225838303566,0.01730394922196865,0.022381260991096497,0.06982283294200897,8128.0,4096.0,0.0014680694886224615,0.00017106397717725486,0.935302734375,0.9125246062992126,0.022381260991096497,19.0,0.2869746685028076,0.02603641338646412,20.367756435007323
eikonal,3d_spatial_arm_ellip_n3_traj,6,0.03008756972849369,0.024800898507237434,0.024800898507237434,0.007759969215840101,0.0183187834918499,0.022327600046992302,0.06281164288520813,8128.0,4096.0,0.0002449179524859172,0.0001312038948526606,0.934326171875,0.8873031496062992,0.022327600046992302,19.0,0.29133114218711853,0.025663964450359344,20.334029049961828
eikonal,3d_torus_surface_traj,0,0.10552781820297241,0.012252628803253174,0.012252628803253174,0.0631878674030304,0.13613280653953552,0.04233995079994202,0.08214158564805984,8100.0,4096.0,0.00026961445133459155,2.5274903237004764e-05,0.9140625,0.8775308641975309,0.04233995079994202,19.0,0.04564668610692024,0.0007072453154250979,28.91535299899988
eikonal,3d_torus_surface_traj,1,0.10232837498188019,0.004883297253400087,0.004883297253400087,0.061567436903715134,0.1331876516342163,0.04076094180345535,0.08190381526947021,8100.0,4096.0,0.00027151778441487917,4.465910024009645e-06,0.91943359375,0.6790123456790124,0.04076094180345535,19.0,0.04270095378160477,0.0006000957218930125,28.950244584993925
eikonal,3d_torus_surface_traj,2,0.10159850120544434,0.007087585981935263,0.007087585981935263,0.06073574349284172,0.1307285875082016,0.040862761437892914,0.0815223976969719,8100.0,4096.0,0.0005422993492407809,8.468093255942222e-06,0.9208984375,0.8244444444444444,0.040862761437892914,19.0,0.042465612292289734,0.0005984805175103247,25.934441977995448
